"codigo_pais","pais","anio","pbi_pc","coef_gini","poblacion","exp_servicios","region","nivel_ingreso","pbi_indust_pc","pbi_indust_pc_idx","variacion_idx","grupo"
"KOR","Korea, Rep.",2007,24391.7651013448,NA,48683638,7.1413e+10,"East Asia & Pacific","High income",6588.12759269605,3800.28935215587,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",2008,24934.5396367691,32.3,49054708,91045400000,"East Asia & Pacific","High income",6781.48262953205,3911.82409056746,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",2009,25009.9148311999,NA,49307835,72541300000,"East Asia & Pacific","High income",6642.41651975983,3831.60532601302,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",2010,26623.0487122927,32,49554112,82948700000,"East Asia & Pacific","High income",7539.55670743712,4349.1108318871,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",1998,14800.5091573641,NA,46286503,27430600000,"East Asia & Pacific","High income",3128.59372581427,1804.69507551964,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",1999,16402.9168341094,NA,46616677,28226600000,"East Asia & Pacific","High income",3718.7350200914,2145.11162716555,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",2000,17763.1353417297,NA,47008111,32556400000,"East Asia & Pacific","High income",4286.09100860491,2472.38472436849,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",1987,7535.12660432782,NA,41621690,8559600000,"East Asia & Pacific","High income",1457.11032541647,840.518155831663,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",1988,8367.04656522944,NA,42031247,9339600000,"East Asia & Pacific","High income",1632.46698713534,941.67072839244,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",1989,8878.29655251462,NA,42449038,9848100000,"East Asia & Pacific","High income",1682.01042299729,970.249317547891,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",1990,9672.57845182894,NA,42869283,10792200000,"East Asia & Pacific","High income",1850.93487425401,1067.69153984811,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",1991,10618.8431439122,NA,43295704,11197200000,"East Asia & Pacific","High income",2100.89361739548,1211.87750720732,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",1992,11176.560685871,NA,43747962,11772300000,"East Asia & Pacific","High income",2222.58457643885,1282.07360608356,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",1993,11837.4692053797,NA,44194628,14078900000,"East Asia & Pacific","High income",2371.07017863381,1367.72590182773,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",1994,12817.2447824958,NA,44641540,18038500000,"East Asia & Pacific","High income",2639.03226503863,1522.29690085858,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",1982,4675.53053701243,NA,39326352,7174700000,"East Asia & Pacific","High income",739.904259657557,426.805680374004,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",1983,5227.53893142287,NA,39910403,6862200000,"East Asia & Pacific","High income",852.984607174676,492.034842159489,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",1984,5712.63984757483,NA,40405956,6952200000,"East Asia & Pacific","High income",1009.46519649827,582.298958793299,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",1985,6105.74268983951,NA,40805744,5948300000,"East Asia & Pacific","High income",1068.84757827298,616.553036296937,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",1986,6740.69941617276,NA,41213674,6399800000,"East Asia & Pacific","High income",1228.51600971121,708.656024791399,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",1974,2784.47241806545,NA,34692266,NA,"East Asia & Pacific","High income",328.238210634729,189.340622095539,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",1975,2955.1963902217,NA,35280725,NA,"East Asia & Pacific","High income",364.249925669938,210.113586078948,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",1976,3294.13497099216,NA,35848523,1.527e+09,"East Asia & Pacific","High income",435.027979185303,250.941132199785,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",1977,3644.59385270464,NA,36411795,2.784e+09,"East Asia & Pacific","High income",500.218023249374,288.54529618075,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",1978,3986.99777854343,NA,36969185,4.059e+09,"East Asia & Pacific","High income",619.977801791812,357.627414704979,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",1979,4270.07298916474,NA,37534236,4.392e+09,"East Asia & Pacific","High income",677.502378586416,390.809837723344,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",1980,4139.9606854608,NA,38123775,5026200000,"East Asia & Pacific","High income",661.798164195305,381.751033397715,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",1981,4377.64026742067,NA,38723248,6147300000,"East Asia & Pacific","High income",714.228880174991,411.995118512948,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",2021,34792.9397214598,32.9,51769539,120174100000,"East Asia & Pacific","High income",9528.98359161737,5496.68997307202,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",2022,35809.0138105144,NA,51672569,132681500000,"East Asia & Pacific","High income",9777.10536389643,5639.8163038789,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",2023,36347.7036392553,NA,51712619,127041500000,"East Asia & Pacific","High income",9949.26698719298,5739.12585346763,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",2015,30171.7906545222,NA,51014947,97498600000,"East Asia & Pacific","High income",8399.38233181567,4845.09184000527,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",1972,2286.93666830827,NA,33505406,NA,"East Asia & Pacific","High income",224.411117403939,129.449098848826,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",1973,2583.31158461691,NA,34103149,NA,"East Asia & Pacific","High income",287.013603302275,165.56065820018,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",2014,29470.6732991655,31.2,50746659,111902300000,"East Asia & Pacific","High income",8326.27894609502,4802.92295143233,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",2019,33496.3113815643,33.2,51764822,103838900000,"East Asia & Pacific","High income",9146.4724541493,5276.04260667727,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",2016,31005.4072876388,35.2,51217803,94809100000,"East Asia & Pacific","High income",8521.14140272215,4915.32722846485,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",2017,31979.9027302467,34.9,51361911,89701300000,"East Asia & Pacific","High income",8851.20335218148,5105.71985435642,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",2018,32852.8887488942,33.7,51585058,103677500000,"East Asia & Pacific","High income",9123.74169272997,5262.93061554279,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",2011,27393.455357272,NA,49936638,90559700000,"East Asia & Pacific","High income",7870.09823577315,4539.78009760887,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",2020,33215.9298928108,32.7,51836239,91232500000,"East Asia & Pacific","High income",8947.6174993307,5161.33530072613,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",2013,28732.711152033,NA,50428893,103324200000,"East Asia & Pacific","High income",8132.04596451269,4690.88178019528,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",2012,27944.0564190045,31.6,50199853,103134300000,"East Asia & Pacific","High income",7931.60416913591,4575.2591226223,5639.12585346763,"Más industrializado"
"MEX","Mexico",1974,6559.30112736973,NA,57320149,NA,"Latin America & Caribbean","Upper middle income",1335.73461915655,118.813983152057,85.919654447346,"Menos industrializado"
"MEX","Mexico",1972,6099.20317390896,NA,54030168,NA,"Latin America & Caribbean","Upper middle income",1206.06806864842,107.280105743694,85.919654447346,"Menos industrializado"
"MEX","Mexico",1973,6385.19714673421,NA,55667284,NA,"Latin America & Caribbean","Upper middle income",1293.43572045571,115.051483801126,85.919654447346,"Menos industrializado"
"MEX","Mexico",2014,9862.48125444199,48.9,119784261,31256384304,"Latin America & Caribbean","Upper middle income",1955.40115159751,173.933501572433,85.919654447346,"Menos industrializado"
"MEX","Mexico",1975,6740.62499353237,NA,58982400,NA,"Latin America & Caribbean","Upper middle income",1363.605983512,121.293149123695,85.919654447346,"Menos industrializado"
"MEX","Mexico",1976,6845.37111751372,NA,60645512,NA,"Latin America & Caribbean","Upper middle income",1392.85038196223,123.8944468777,85.919654447346,"Menos industrializado"
"MEX","Mexico",1977,6888.5789464534,NA,62308493,NA,"Latin America & Caribbean","Upper middle income",1405.07123966129,124.981495727027,85.919654447346,"Menos industrializado"
"MEX","Mexico",1978,7309.60711423978,NA,63979046,NA,"Latin America & Caribbean","Upper middle income",1501.72781631331,133.579126353026,85.919654447346,"Menos industrializado"
"MEX","Mexico",1979,7814.54966733746,NA,65648865,5.88e+09,"Latin America & Caribbean","Upper middle income",1618.89601985518,144.00127216098,85.919654447346,"Menos industrializado"
"MEX","Mexico",1980,8290.28898927734,NA,67300334,5.364e+09,"Latin America & Caribbean","Upper middle income",1692.34814449071,150.534860026239,85.919654447346,"Menos industrializado"
"MEX","Mexico",1981,8875.07151189312,NA,68892108,5.96e+09,"Latin America & Caribbean","Upper middle income",1759.68198542117,156.52422477515,85.919654447346,"Menos industrializado"
"MEX","Mexico",1982,8676.57130971348,NA,70433260,4.988e+09,"Latin America & Caribbean","Upper middle income",1674.15625962298,148.916686572336,85.919654447346,"Menos industrializado"
"MEX","Mexico",1983,8098.51642174164,NA,71971240,4.905e+09,"Latin America & Caribbean","Upper middle income",1510.27896545765,134.339753558307,85.919654447346,"Menos industrializado"
"MEX","Mexico",1984,8207.92337537128,48.5,73506846,5.996e+09,"Latin America & Caribbean","Upper middle income",1552.54675433065,138.099485680997,85.919654447346,"Menos industrializado"
"MEX","Mexico",1971,5809.39879118197,NA,52412558,NA,"Latin America & Caribbean","Upper middle income",1132.25535517465,100.714443396319,85.919654447346,"Menos industrializado"
"MEX","Mexico",2013,9738.71059803658,NA,118343573,27401788342,"Latin America & Caribbean","Upper middle income",1904.67223294935,169.421149493551,85.919654447346,"Menos industrializado"
"MEX","Mexico",1985,8194.16249388144,NA,75043414,6.077e+09,"Latin America & Caribbean","Upper middle income",1612.97026724283,143.474174741365,85.919654447346,"Menos industrializado"
"MEX","Mexico",2015,10021.2386118827,NA,121072306,32826102860,"Latin America & Caribbean","Upper middle income",2002.510243272,178.123868988421,85.919654447346,"Menos industrializado"
"MEX","Mexico",2016,10100.5021214015,46.9,122251351,34110389685,"Latin America & Caribbean","Upper middle income",2000.23451558221,177.921442348043,85.919654447346,"Menos industrializado"
"MEX","Mexico",2017,10193.7727193457,NA,123400057,38044295597,"Latin America & Caribbean","Upper middle income",2031.32594849907,180.68703435545,85.919654447346,"Menos industrializado"
"MEX","Mexico",2018,10296.8690928534,46,124573711,40220929898,"Latin America & Caribbean","Upper middle income",2039.65559674117,181.427958991007,85.919654447346,"Menos industrializado"
"MEX","Mexico",2019,10159.4448364319,NA,125762982,44162604504,"Latin America & Caribbean","Upper middle income",2019.5185165043,179.636759842852,85.919654447346,"Menos industrializado"
"MEX","Mexico",2020,9234.64362317923,44.6,126799054,28536400267,"Latin America & Caribbean","Upper middle income",1837.78126728934,163.471178628851,85.919654447346,"Menos industrializado"
"MEX","Mexico",2021,9728.05680032556,NA,127648148,42439681753,"Latin America & Caribbean","Upper middle income",1985.74383642577,176.632492219429,85.919654447346,"Menos industrializado"
"MEX","Mexico",2022,10013.2479236143,43.5,128613117,52161058996,"Latin America & Caribbean","Upper middle income",2081.96652053873,185.191527977791,85.919654447346,"Menos industrializado"
"MEX","Mexico",2023,10259.1766616403,NA,129739759,56155364016,"Latin America & Caribbean","Upper middle income",2090.15228880192,185.919654447346,85.919654447346,"Menos industrializado"
"MEX","Mexico",1995,7970.64038496182,NA,90862455,1.4704e+10,"Latin America & Caribbean","Upper middle income",1603.72343378467,142.651666213884,85.919654447346,"Menos industrializado"
"MEX","Mexico",1996,8320.65295694833,52,92452702,16582678000,"Latin America & Caribbean","Upper middle income",1712.05626291962,152.287902896723,85.919654447346,"Menos industrializado"
"MEX","Mexico",2012,9782.51776305354,49.6,116818208,24715602195,"Latin America & Caribbean","Upper middle income",1937.77814730255,172.365930211056,85.919654447346,"Menos industrializado"
"MEX","Mexico",1998,9161.89527783381,53.3,95575245,11462636360,"Latin America & Caribbean","Upper middle income",2010.72433395399,178.854514745372,85.919654447346,"Menos industrializado"
"MEX","Mexico",1986,7713.61215366042,NA,76585637,5.885e+09,"Latin America & Caribbean","Upper middle income",1497.22058889721,133.178207162494,85.919654447346,"Menos industrializado"
"MEX","Mexico",1987,7716.49731737025,NA,78136651,7.034e+09,"Latin America & Caribbean","Upper middle income",1512.01428727278,134.494110938845,85.919654447346,"Menos industrializado"
"MEX","Mexico",1988,7657.7274754579,NA,79695531,8.421e+09,"Latin America & Caribbean","Upper middle income",1529.73254581055,136.070155192845,85.919654447346,"Menos industrializado"
"MEX","Mexico",1989,7783.80581012845,50.1,81247182,1.0209e+10,"Latin America & Caribbean","Upper middle income",1618.97423929621,144.008229803026,85.919654447346,"Menos industrializado"
"MEX","Mexico",1990,8036.86114412537,NA,82820170,1.1646e+10,"Latin America & Caribbean","Upper middle income",1695.6764467967,150.830913485091,85.919654447346,"Menos industrializado"
"MEX","Mexico",1991,8197.01179494896,NA,84430572,1.2919e+10,"Latin America & Caribbean","Upper middle income",1720.41863901348,153.031738684221,85.919654447346,"Menos industrializado"
"MEX","Mexico",1992,8330.26426802488,52.3,86044809,1.4018e+10,"Latin America & Caribbean","Upper middle income",1758.41843201764,156.411831332136,85.919654447346,"Menos industrializado"
"MEX","Mexico",1993,8411.79621338297,NA,87653807,1.4929e+10,"Latin America & Caribbean","Upper middle income",1714.49875163379,152.505162978758,85.919654447346,"Menos industrializado"
"MEX","Mexico",1994,8623.48043007968,53.4,89259205,16124310000,"Latin America & Caribbean","Upper middle income",1739.64932788145,154.742314056299,85.919654447346,"Menos industrializado"
"MEX","Mexico",2007,9877.69532644737,NA,108774360,22987784797,"Latin America & Caribbean","Upper middle income",2028.07499032688,180.397860679813,85.919654447346,"Menos industrializado"
"MEX","Mexico",2008,9826.3421836048,50.8,110374288,24351292291,"Latin America & Caribbean","Upper middle income",1967.53171562372,175.012518773279,85.919654447346,"Menos industrializado"
"MEX","Mexico",2009,9074.1188145564,NA,111999721,20843206149,"Latin America & Caribbean","Upper middle income",1738.15694605676,154.609566258621,85.919654447346,"Menos industrializado"
"MEX","Mexico",1970,5774.7704592642,NA,50814953,NA,"Latin America & Caribbean","Upper middle income",1124.2234152247,100,85.919654447346,"Menos industrializado"
"MEX","Mexico",2011,9575.93437788582,NA,115243504,23590286796,"Latin America & Caribbean","Upper middle income",1874.46883485249,166.734548441854,85.919654447346,"Menos industrializado"
"MEX","Mexico",1999,9264.97729259968,NA,97115707,11535687160,"Latin America & Caribbean","Upper middle income",2020.0135754496,179.680795480128,85.919654447346,"Menos industrializado"
"MEX","Mexico",2000,9581.96970210753,53.4,98625552,13480171279,"Latin America & Caribbean","Upper middle income",2135.80096423334,189.980117413446,85.919654447346,"Menos industrializado"
"MEX","Mexico",2001,9398.35074355724,NA,100099099,12445653030,"Latin America & Caribbean","Upper middle income",2061.0892538937,183.334489033192,85.919654447346,"Menos industrializado"
"MEX","Mexico",2002,9242.27886130016,50.6,101548624,15571205713,"Latin America & Caribbean","Upper middle income",1971.02494836681,175.323242842515,85.919654447346,"Menos industrializado"
"MEX","Mexico",2003,9221.99666693097,NA,102978515,15841394747,"Latin America & Caribbean","Upper middle income",1938.6881596394,172.446876073286,85.919654447346,"Menos industrializado"
"MEX","Mexico",2004,9421.28975988024,50.3,104394131,17255671219,"Latin America & Caribbean","Upper middle income",1960.24835514267,174.364661738598,85.919654447346,"Menos industrializado"
"MEX","Mexico",2005,9491.51730225718,50.9,105811504,19449906166,"Latin America & Caribbean","Upper middle income",1976.95659108625,175.850864188869,85.919654447346,"Menos industrializado"
"MEX","Mexico",2006,9813.8280424425,49.7,107253666,20421208873,"Latin America & Caribbean","Upper middle income",2049.4915547437,182.302870318181,85.919654447346,"Menos industrializado"
"MEX","Mexico",2010,9389.06722084275,47.7,113623895,22120170269,"Latin America & Caribbean","Upper middle income",1840.11543606831,163.678803621122,85.919654447346,"Menos industrializado"
"MEX","Mexico",1997,8770.84481553539,NA,94021207,19455818000,"Latin America & Caribbean","Upper middle income",1865.28868553081,165.917971487722,85.919654447346,"Menos industrializado"
"ESP","Spain",2012,24763.568274484,35.4,46773055,124767588710.43,"Europe & Central Asia","High income",2665.20409550772,158.192618262969,88.704654981375,"Más industrializado"
"ESP","Spain",2013,24498.5559507945,36.2,46604197,129519363017.718,"Europe & Central Asia","High income",2640.45759712227,156.723795151436,88.704654981375,"Más industrializado"
"ESP","Spain",2014,24947.8512505913,36.1,46460733,136944647597.09,"Europe & Central Asia","High income",2705.90563780559,160.608449588717,88.704654981375,"Más industrializado"
"ESP","Spain",2015,25982.4416197775,36.2,46422303,121048902390.847,"Europe & Central Asia","High income",2845.62357437483,168.901377789391,88.704654981375,"Más industrializado"
"ESP","Spain",2016,26719.2442268615,35.8,46458139,129706004996.215,"Europe & Central Asia","High income",2889.88108431471,171.528272812924,88.704654981375,"Más industrializado"
"ESP","Spain",2017,27426.281015093,34.7,46571232,143683412478.886,"Europe & Central Asia","High income",3077.47378593005,182.662797439227,88.704654981375,"Más industrializado"
"ESP","Spain",2018,27956.7225466484,34.7,46782011,154304819762.646,"Europe & Central Asia","High income",3028.27618453152,179.742684345221,88.704654981375,"Más industrializado"
"ESP","Spain",2019,28301.4393949563,34.3,47118501,155918836942.693,"Europe & Central Asia","High income",3025.18236808125,179.55905153244,88.704654981375,"Más industrializado"
"ESP","Spain",2020,25077.019882928,34.9,47359424,88997096009.5014,"Europe & Central Asia","High income",2584.40501282749,153.396806015803,88.704654981375,"Más industrializado"
"ESP","Spain",2021,26705.3629138959,33.9,47443821,116812727335.282,"Europe & Central Asia","High income",2940.44109118713,174.529251192037,88.704654981375,"Más industrializado"
"ESP","Spain",2022,28203.1093419474,33.6,47786102,163752107944.738,"Europe & Central Asia","High income",3120.02787969739,185.188586560672,88.704654981375,"Más industrializado"
"ESP","Spain",2023,28558.6319817501,33.4,48352528,194724569292.217,"Europe & Central Asia","High income",3179.26604174212,188.704654981375,88.704654981375,"Más industrializado"
"ESP","Spain",1983,15045.4001753188,NA,38171525,11365066188.3115,"Europe & Central Asia","High income",2339.02405021043,138.83227153467,88.704654981375,"Más industrializado"
"ESP","Spain",1984,15250.4535062705,NA,38330364,12338801111.8164,"Europe & Central Asia","High income",2349.54030853466,139.456461795162,88.704654981375,"Más industrializado"
"ESP","Spain",1985,15548.0400421709,34.4,38469512,12723146517.332,"Europe & Central Asia","High income",2376.31727405301,141.045802848489,88.704654981375,"Más industrializado"
"ESP","Spain",1972,12784.2827351544,NA,34604469,NA,"Europe & Central Asia","High income",2008.17523457206,119.19481094272,88.704654981375,"Más industrializado"
"ESP","Spain",1973,13628.5600609114,NA,34988947,NA,"Europe & Central Asia","High income",2197.65880009882,130.441567391506,88.704654981375,"Más industrializado"
"ESP","Spain",1974,14237.9022757881,NA,35373335,NA,"Europe & Central Asia","High income",2305.36070045772,136.834190620019,88.704654981375,"Más industrializado"
"ESP","Spain",1975,14161.1462399115,NA,35757900,5434092162.01586,"Europe & Central Asia","High income",2264.03536053035,134.381333919575,88.704654981375,"Más industrializado"
"ESP","Spain",1976,14475.2082357205,NA,36137812,5105474372.63073,"Europe & Central Asia","High income",2317.31590320267,137.543789118414,88.704654981375,"Más industrializado"
"ESP","Spain",1977,14733.6858232099,NA,36511638,6151894275.99599,"Europe & Central Asia","High income",2400.41479903708,142.476106282778,88.704654981375,"Más industrializado"
"ESP","Spain",1978,14805.9881866507,NA,36864898,8195300861.29035,"Europe & Central Asia","High income",2424.77122396086,143.921776667539,88.704654981375,"Más industrializado"
"ESP","Spain",1979,14682.1319378567,NA,37191330,10285107409.6294,"Europe & Central Asia","High income",2401.33259885387,142.530582094332,88.704654981375,"Más industrializado"
"ESP","Spain",1980,14886.4067025715,34.5,37491165,11593348447.5047,"Europe & Central Asia","High income",2403.14039099918,142.637883209929,88.704654981375,"Más industrializado"
"ESP","Spain",1981,14761.3776341084,NA,37758631,11330920901.9377,"Europe & Central Asia","High income",2360.46246303935,140.104743936511,88.704654981375,"Más industrializado"
"ESP","Spain",1982,14855.9108518513,NA,37986012,11541515968.9387,"Europe & Central Asia","High income",2319.58516560051,137.678480702013,88.704654981375,"Más industrializado"
"ESP","Spain",1996,20658.8402775701,36.5,39889852,44082589444.757,"Europe & Central Asia","High income",2948.66007726725,175.017087350503,88.704654981375,"Más industrializado"
"ESP","Spain",1971,11952.1509075931,NA,34224490,NA,"Europe & Central Asia","High income",1770.34711548794,105.078573871837,88.704654981375,"Más industrializado"
"ESP","Spain",1999,23017.838771323,33.8,40386875,52423413695.5318,"Europe & Central Asia","High income",3423.24431429532,203.185933094192,88.704654981375,"Más industrializado"
"ESP","Spain",1986,16005.9732611803,NA,38584624,17835669125.058,"Europe & Central Asia","High income",2444.11909479952,145.070165397295,88.704654981375,"Más industrializado"
"ESP","Spain",1987,16850.0903528198,NA,38684815,21705339605.8585,"Europe & Central Asia","High income",2581.08476872496,153.199733638218,88.704654981375,"Más industrializado"
"ESP","Spain",1988,17670.9748560478,NA,38766939,24456612401.8388,"Europe & Central Asia","High income",2707.39338180035,160.696754314885,88.704654981375,"Más industrializado"
"ESP","Spain",1989,18494.9397646048,NA,38827764,24617674457.06,"Europe & Central Asia","High income",2802.75200205275,166.356744796327,88.704654981375,"Más industrializado"
"ESP","Spain",1990,19174.77083233,32,38867322,27936975048.684,"Europe & Central Asia","High income",2859.80450897548,169.74308412538,88.704654981375,"Más industrializado"
"ESP","Spain",1991,19612.9766041957,NA,38966376,29170874541.9182,"Europe & Central Asia","High income",2908.23614386732,172.617733441434,88.704654981375,"Más industrializado"
"ESP","Spain",1992,19698.51176766,NA,39157685,33490003618.7195,"Europe & Central Asia","High income",2881.70658435755,171.043077118759,88.704654981375,"Más industrializado"
"ESP","Spain",1993,19394.4931411816,35.7,39361262,30449125666.4456,"Europe & Central Asia","High income",2763.06691707598,164.00124507717,88.704654981375,"Más industrializado"
"ESP","Spain",1994,19762.3886289154,35.1,39549108,33815815244.8677,"Europe & Central Asia","High income",2805.62533428679,166.527290815676,88.704654981375,"Más industrializado"
"ESP","Spain",1995,20217.9031940372,35.7,39724050,40419916876.579,"Europe & Central Asia","High income",2881.27049667309,171.017193227647,88.704654981375,"Más industrializado"
"ESP","Spain",2010,25766.2515825743,35.2,46576897,113720283812.986,"Europe & Central Asia","High income",2872.01006324292,170.467542184773,88.704654981375,"Más industrializado"
"ESP","Spain",2011,25510.5579678829,35.7,46742697,133316579456.851,"Europe & Central Asia","High income",2828.25865746248,167.870686865228,88.704654981375,"Más industrializado"
"ESP","Spain",1970,11559.5954799611,NA,33814531,NA,"Europe & Central Asia","High income",1684.78410988638,100,88.704654981375,"Más industrializado"
"ESP","Spain",2000,24106.8818529374,34.1,40567864,52805402059.9263,"Europe & Central Asia","High income",3574.09858823652,212.139856214429,88.704654981375,"Más industrializado"
"ESP","Spain",2001,24878.3784543991,NA,40850412,55963330686.9024,"Europe & Central Asia","High income",3665.76211366699,217.580525134119,88.704654981375,"Más industrializado"
"ESP","Spain",2002,25205.3154769045,NA,41431558,60636193867.7667,"Europe & Central Asia","High income",3616.04341028514,214.629482143501,88.704654981375,"Más industrializado"
"ESP","Spain",2003,25481.1653690112,31.8,42187645,74365363466.5122,"Europe & Central Asia","High income",3590.4412543654,213.109871662283,88.704654981375,"Más industrializado"
"ESP","Spain",2004,25825.3106463315,33.3,42921895,84808818480.1948,"Europe & Central Asia","High income",3531.6100223928,209.617956488856,88.704654981375,"Más industrializado"
"ESP","Spain",2005,26294.447384391,32.4,43653155,92648863721.8226,"Europe & Central Asia","High income",3500.61423750334,207.778208315332,88.704654981375,"Más industrializado"
"ESP","Spain",2006,26899.0921497113,33.5,44397319,104513451076.491,"Europe & Central Asia","High income",3506.11518549723,208.104715905332,88.704654981375,"Más industrializado"
"ESP","Spain",2007,27338.79541774,34.1,45226803,120867933633.454,"Europe & Central Asia","High income",3460.87245345048,205.419343234658,88.704654981375,"Más industrializado"
"ESP","Spain",2008,27112.526293889,34.2,45954106,134000557996.554,"Europe & Central Asia","High income",3310.03250819458,196.466270590468,88.704654981375,"Más industrializado"
"ESP","Spain",2009,25860.8142592652,34.9,46362946,114497428292.662,"Europe & Central Asia","High income",2906.44975029819,172.511702433743,88.704654981375,"Más industrializado"
"ESP","Spain",1997,21310.4311888986,35.3,40057389,43309671637.7383,"Europe & Central Asia","High income",3117.57416143979,185.042946639023,88.704654981375,"Más industrializado"
"ESP","Spain",1998,22135.4045018802,34.6,40223509,48602301861.5892,"Europe & Central Asia","High income",3270.47112669947,194.11811326497,88.704654981375,"Más industrializado"
"TUR","Turkiye",1970,3196.68555963572,NA,36638465,NA,"Europe & Central Asia","Upper middle income",324.908922876638,100,649.703235565094,"Más industrializado"
"TUR","Turkiye",1984,4280.87525403423,NA,49574069,2.22e+09,"Europe & Central Asia","Upper middle income",563.84309710941,173.538815775611,649.703235565094,"Más industrializado"
"TUR","Turkiye",1985,4364.45011849922,NA,50687115,2.864e+09,"Europe & Central Asia","Upper middle income",582.894887513375,179.402548367282,649.703235565094,"Más industrializado"
"TUR","Turkiye",1986,4572.10668339085,NA,51777772,2.997e+09,"Europe & Central Asia","Upper middle income",630.531420323657,194.064051778307,649.703235565094,"Más industrializado"
"TUR","Turkiye",1987,4904.82484018353,41,52843670,3.813e+09,"Europe & Central Asia","Upper middle income",679.965108704997,209.278681140797,649.703235565094,"Más industrializado"
"TUR","Turkiye",1988,4919.41900099648,NA,53909626,5.652e+09,"Europe & Central Asia","Upper middle income",677.004964590834,208.36761225172,649.703235565094,"Más industrializado"
"TUR","Turkiye",1989,4837.93436492876,NA,54976723,6.414e+09,"Europe & Central Asia","Upper middle income",683.916474257191,210.494826735448,649.703235565094,"Más industrializado"
"TUR","Turkiye",1990,5188.18244439241,NA,56015628,8.016e+09,"Europe & Central Asia","Upper middle income",736.212619314951,226.590458888221,649.703235565094,"Más industrializado"
"TUR","Turkiye",1991,5134.41760859332,NA,57009887,8.372e+09,"Europe & Central Asia","Upper middle income",740.591780048289,227.938270667155,649.703235565094,"Más industrializado"
"TUR","Turkiye",1992,5301.80855995835,NA,57990118,9.407e+09,"Europe & Central Asia","Upper middle income",770.078219545956,237.013564517691,649.703235565094,"Más industrializado"
"TUR","Turkiye",1993,5609.85056721492,NA,58999167,1.0652e+10,"Europe & Central Asia","Upper middle income",827.268940008094,254.615642033996,649.703235565094,"Más industrializado"
"TUR","Turkiye",1994,5255.80339746778,41.3,60033836,1.0801e+10,"Europe & Central Asia","Upper middle income",750.883659244963,231.105890412883,649.703235565094,"Más industrializado"
"TUR","Turkiye",1995,5577.82539654281,NA,61024503,1.4606e+10,"Europe & Central Asia","Upper middle income",841.475302142297,258.988055696393,649.703235565094,"Más industrializado"
"TUR","Turkiye",1996,5887.67309798528,NA,61951134,1.3008e+10,"Europe & Central Asia","Upper middle income",887.841308527713,273.25851831555,649.703235565094,"Más industrializado"
"TUR","Turkiye",1997,6230.18622126407,NA,62852966,1.9333e+10,"Europe & Central Asia","Upper middle income",975.262011119946,300.164736162151,649.703235565094,"Más industrializado"
"TUR","Turkiye",1998,6261.28870069222,NA,63734383,2.3265e+10,"Europe & Central Asia","Upper middle income",973.064969767706,299.488533941298,649.703235565094,"Más industrializado"
"TUR","Turkiye",1999,5989.55700860592,NA,64591923,1.6347e+10,"Europe & Central Asia","Upper middle income",906.399160964516,278.970227391588,649.703235565094,"Más industrializado"
